Order ID,Order Date,Region,Customer Name,Product Category,Sub-category,Sales,Quantity,Discount,Profit,Year,Month
ORD-2729,2023-04-11,South,Shannon Webb,Office Supplies,Binders,924.46,1,0.2,100.67,2023,2023-04
ORD-2730,2023-10-20,South,Devin Clark,Furniture,Bookcases,1293.43,6,0.3,217.63,2023,2023-10
ORD-2731,2024-05-29,East,Jill Walker,Office Supplies,Binders,1773.29,4,0.3,182.19,2024,2024-05
ORD-2732,2025-01-15,Central,Jackie Miranda,Furniture,Chairs,1762.79,3,0.3,149.83,2025,2025-01
ORD-2733,2024-07-29,South,Danielle Bates,Furniture,Chairs,1087.16,9,0.1,91.21,2024,2024-07
ORD-2734,2024-05-20,Central,Lisa Smith,Furniture,Bookcases,1149.39,2,0.2,231.88,2024,2024-05
ORD-2735,2024-05-08,Central,Michael Norris,Office Supplies,Labels,465.6,7,0.0,130.47,2024,2024-05
ORD-2736,2025-01-01,West,Ashley Leon,Office Supplies,Binders,857.5,9,0.3,111.45,2025,2025-01
ORD-2737,2022-08-05,East,James Jennings,Furniture,Chairs,1028.68,1,0.3,204.95,2022,2022-08
ORD-2738,2023-01-15,East,Luis Smith,Furniture,Chairs,269.37,10,0.1,36.65,2023,2023-01
ORD-2739,2022-09-28,West,Ryan Yang,Technology,Accessories,842.26,6,0.2,165.21,2022,2022-09
ORD-2740,2024-09-15,South,Crystal Barrera,Furniture,Tables,1803.22,4,0.0,528.47,2024,2024-09
ORD-2741,2024-02-15,East,Rachel Allen,Furniture,Chairs,29.29,10,0.0,2.56,2024,2024-02
ORD-2742,2022-11-23,South,James Sims,Furniture,Bookcases,338.01,1,0.2,35.43,2022,2022-11
ORD-2743,2024-04-01,East,Christina Underwood,Office Supplies,Paper,473.29,1,0.2,20.51,2024,2024-04
ORD-2744,2024-01-14,Central,Elizabeth Cunningham,Technology,Phones,1676.76,10,0.2,76.42,2024,2024-01
ORD-2745,2025-02-22,Central,Gregory Chang,Furniture,Chairs,1669.91,8,0.3,234.07,2025,2025-02
ORD-2746,2024-03-23,East,Benjamin Taylor,Furniture,Bookcases,955.71,1,0.3,138.14,2024,2024-03
ORD-2747,2023-02-02,South,Tamara Scott,Office Supplies,Paper,1966.8,9,0.2,204.1,2023,2023-02
ORD-2748,2023-01-01,Central,Jessica Ray,Technology,Copiers,911.43,7,0.2,185.09,2023,2023-01
ORD-2749,2024-08-25,South,Amanda Mitchell,Furniture,Tables,1700.27,6,0.2,292.66,2024,2024-08
ORD-2750,2023-06-24,Central,Mark Richardson,Furniture,Chairs,24.22,4,0.2,4.78,2023,2023-06
ORD-2751,2023-12-21,West,Christopher Parsons,Technology,Accessories,1743.15,3,0.3,134.68,2023,2023-12
ORD-2752,2025-01-22,East,Larry Osborn,Office Supplies,Binders,1093.18,9,0.0,99.72,2025,2025-01
ORD-2753,2024-10-20,East,Margaret Berry MD,Furniture,Chairs,1709.18,10,0.0,346.02,2024,2024-10
ORD-2754,2024-01-16,West,Aaron Mccann,Office Supplies,Labels,1540.15,10,0.1,388.73,2024,2024-01
ORD-2755,2023-10-13,South,Pamela Jones,Technology,Phones,1201.74,2,0.2,101.67,2023,2023-10
ORD-2756,2024-04-07,Central,Robert Allen,Furniture,Tables,616.04,6,0.2,147.04,2024,2024-04
ORD-2757,2022-10-14,East,Rachael Orr,Technology,Phones,1301.01,8,0.2,133.85,2022,2022-10
ORD-2758,2024-10-09,South,Emma Carter,Office Supplies,Storage,957.87,1,0.1,55.05,2024,2024-10
ORD-2759,2024-10-06,East,Erika Martinez,Technology,Copiers,1217.47,4,0.3,164.6,2024,2024-10
ORD-2760,2024-01-23,East,Eric Berry,Technology,Copiers,1167.68,9,0.0,215.76,2024,2024-01
ORD-2761,2024-05-25,Central,Bobby Mitchell,Technology,Copiers,595.05,8,0.3,62.21,2024,2024-05
ORD-2762,2023-10-25,East,Michael Perkins,Office Supplies,Paper,1594.14,10,0.1,116.2,2023,2023-10
ORD-2763,2024-11-26,East,Matthew Reyes,Office Supplies,Storage,762.96,9,0.3,33.37,2024,2024-11
ORD-2764,2024-06-22,Central,James Sharp,Furniture,Bookcases,63.1,7,0.0,18.83,2024,2024-06
ORD-2765,2025-05-30,West,Lisa Robinson,Furniture,Tables,1592.01,1,0.3,122.59,2025,2025-05
ORD-2766,2024-05-28,South,Krystal Gray,Furniture,Chairs,1047.4,1,0.3,92.98,2024,2024-05
ORD-2767,2024-04-07,Central,Rebecca Rivera,Furniture,Tables,202.52,6,0.3,25.42,2024,2024-04
ORD-2768,2022-07-26,East,Roger Bates,Technology,Accessories,1651.87,4,0.1,438.94,2022,2022-07
ORD-2769,2024-11-12,East,Jeffrey Anderson,Technology,Machines,499.62,4,0.2,84.22,2024,2024-11
ORD-2770,2023-10-11,Central,Jessica Garcia,Technology,Phones,91.21,9,0.2,18.65,2023,2023-10
ORD-2771,2023-01-15,East,Daniel Johnson,Office Supplies,Binders,1124.82,8,0.2,78.44,2023,2023-01
ORD-2772,2024-08-30,West,Susan Swanson,Office Supplies,Binders,103.67,9,0.1,15.41,2024,2024-08
ORD-2773,2024-04-11,West,Michael Hicks,Office Supplies,Labels,1782.57,3,0.1,425.2,2024,2024-04
ORD-2774,2025-04-14,South,Cody Taylor,Office Supplies,Storage,1567.76,1,0.2,230.67,2025,2025-04
ORD-2775,2023-05-30,East,Jaime Lopez,Furniture,Chairs,1888.03,5,0.3,299.06,2023,2023-05
ORD-2776,2023-12-29,South,Jacob Cook,Furniture,Bookcases,574.28,2,0.0,140.93,2023,2023-12
ORD-2777,2024-12-27,East,John Moore,Office Supplies,Binders,814.82,3,0.2,118.52,2024,2024-12
ORD-2778,2022-11-27,Central,Jacob Holland,Technology,Phones,1192.23,4,0.0,243.54,2022,2022-11
ORD-2779,2024-06-21,South,Martha Murphy,Furniture,Tables,1019.38,5,0.1,205.41,2024,2024-06
ORD-2780,2023-06-19,Central,Eric Moore,Office Supplies,Paper,799.93,7,0.3,130.68,2023,2023-06
ORD-2781,2023-09-29,Central,Scott Russell,Technology,Accessories,1629.35,10,0.3,223.58,2023,2023-09
ORD-2782,2024-09-29,East,Christopher Roth,Furniture,Bookcases,535.6,7,0.1,133.85,2024,2024-09
ORD-2783,2025-02-10,West,Ann Espinoza,Furniture,Bookcases,383.14,3,0.1,84.79,2025,2025-02
ORD-2784,2022-08-12,East,Jose Clarke,Technology,Copiers,540.4,2,0.2,123.28,2022,2022-08
ORD-2785,2023-12-11,East,James Butler,Furniture,Chairs,1057.66,1,0.0,229.15,2023,2023-12
ORD-2786,2024-04-07,South,Amy White,Furniture,Bookcases,205.45,7,0.2,11.61,2024,2024-04
ORD-2787,2023-02-21,South,Nicholas Juarez,Office Supplies,Binders,1337.26,1,0.1,70.27,2023,2023-02
ORD-2788,2024-02-27,West,Ashley Wilson,Office Supplies,Storage,438.84,4,0.1,93.21,2024,2024-02
ORD-2789,2023-05-06,West,Erika Wilson,Furniture,Tables,563.21,9,0.1,104.7,2023,2023-05
ORD-2790,2024-03-27,West,Vanessa Hall,Furniture,Tables,1154.78,6,0.3,207.5,2024,2024-03
ORD-2791,2023-04-03,West,Cynthia Henry,Technology,Phones,701.8,1,0.1,188.24,2023,2023-04
ORD-2792,2022-12-25,South,Glenn Larsen,Furniture,Bookcases,1492.96,5,0.1,364.06,2022,2022-12
ORD-2793,2025-02-24,West,Nathan Huffman MD,Office Supplies,Binders,515.84,3,0.3,93.56,2025,2025-02
ORD-2794,2023-10-22,Central,Timothy Petersen,Office Supplies,Binders,1070.77,5,0.0,243.04,2023,2023-10
ORD-2795,2023-03-22,West,Christopher Williams,Technology,Copiers,1662.82,4,0.1,107.61,2023,2023-03
ORD-2796,2024-02-05,West,Katherine Smith,Office Supplies,Labels,736.64,8,0.1,167.63,2024,2024-02
ORD-2797,2022-06-29,South,James Bright,Technology,Accessories,1442.65,4,0.3,74.28,2022,2022-06
ORD-2798,2024-01-04,South,Amber Reid,Office Supplies,Storage,309.83,2,0.1,69.13,2024,2024-01
ORD-2799,2025-01-06,West,John Willis,Furniture,Tables,735.85,1,0.0,95.84,2025,2025-01
ORD-2800,2022-09-24,West,Trevor Haney,Technology,Accessories,535.22,10,0.2,77.58,2022,2022-09
ORD-2801,2024-08-17,South,Joseph Simon,Office Supplies,Labels,1905.35,4,0.1,481.99,2024,2024-08
ORD-2802,2024-06-26,West,Jay Sloan DDS,Furniture,Bookcases,1931.51,3,0.0,434.94,2024,2024-06
ORD-2803,2023-06-08,South,Stacy Sanchez,Technology,Phones,1408.0,7,0.2,219.41,2023,2023-06
ORD-2804,2022-12-22,East,Nancy Baker,Office Supplies,Labels,24.58,6,0.1,4.68,2022,2022-12
ORD-2805,2025-06-10,West,Christian Jackson,Office Supplies,Binders,736.77,8,0.3,41.9,2025,2025-06
ORD-2806,2024-05-01,South,Matthew Stevens,Office Supplies,Storage,1349.67,3,0.1,298.45,2024,2024-05
ORD-2807,2023-01-21,West,Joseph Martinez,Furniture,Bookcases,426.32,9,0.3,49.26,2023,2023-01
ORD-2808,2022-08-05,East,Dana Chung,Furniture,Chairs,292.05,9,0.3,55.07,2022,2022-08
ORD-2809,2022-08-11,Central,Pamela Shah,Furniture,Tables,337.51,10,0.0,85.06,2022,2022-08
ORD-2810,2022-08-30,Central,Donna Duke,Office Supplies,Binders,26.53,5,0.0,1.93,2022,2022-08
ORD-2811,2022-12-10,South,Lisa Mccoy,Office Supplies,Paper,1028.94,7,0.3,105.65,2022,2022-12
ORD-2812,2023-01-08,South,Natasha Mitchell,Furniture,Chairs,817.98,6,0.2,113.37,2023,2023-01
ORD-2813,2023-05-21,South,Richard Bonilla,Technology,Phones,1685.27,2,0.3,232.77,2023,2023-05
ORD-2814,2023-02-15,East,Janice Johnson,Office Supplies,Labels,1881.37,10,0.1,477.05,2023,2023-02
ORD-2815,2022-09-02,Central,David Ayala DDS,Furniture,Tables,405.43,8,0.3,49.3,2022,2022-09
ORD-2816,2024-11-08,South,Victor Williams,Furniture,Chairs,808.01,8,0.0,152.7,2024,2024-11
ORD-2817,2023-12-21,East,James Wise,Technology,Accessories,1672.24,2,0.2,391.66,2023,2023-12
ORD-2818,2024-04-02,West,Adrian Adams,Technology,Phones,1658.62,9,0.0,452.96,2024,2024-04
ORD-2819,2024-05-25,Central,James Serrano,Furniture,Bookcases,773.16,6,0.0,49.46,2024,2024-05
ORD-2820,2024-09-06,Central,Spencer Horton,Technology,Phones,1770.45,5,0.0,381.07,2024,2024-09
ORD-2821,2024-12-09,East,Thomas Baker,Office Supplies,Binders,1180.55,1,0.1,301.2,2024,2024-12
ORD-2822,2024-06-14,East,Robert Rogers,Technology,Machines,315.57,7,0.0,42.11,2024,2024-06
ORD-2823,2024-11-20,West,David Reid,Office Supplies,Labels,1538.16,7,0.1,376.19,2024,2024-11
ORD-2824,2025-04-10,Central,Carl Burton,Office Supplies,Binders,1871.11,8,0.1,468.36,2025,2025-04
ORD-2825,2024-08-03,East,Luis Smith,Furniture,Chairs,1095.05,9,0.1,125.91,2024,2024-08
ORD-2826,2024-12-28,South,Ronald Howard,Office Supplies,Storage,881.76,3,0.3,45.58,2024,2024-12
ORD-2827,2025-02-28,West,Ronald Nelson,Technology,Phones,1644.16,6,0.0,406.14,2025,2025-02
ORD-2828,2024-03-05,West,Brian Sharp,Office Supplies,Binders,12.84,9,0.1,2.48,2024,2024-03
ORD-2829,2025-06-17,South,James Jensen,Technology,Accessories,1031.73,7,0.2,221.55,2025,2025-06
ORD-2830,2023-05-14,West,Brett Massey,Furniture,Bookcases,1603.43,1,0.2,94.16,2023,2023-05
ORD-2831,2025-06-12,East,Stephen Carr,Furniture,Bookcases,948.19,4,0.2,137.82,2025,2025-06
ORD-2832,2023-08-01,South,Angela Adams,Furniture,Bookcases,1631.48,9,0.2,293.14,2023,2023-08
ORD-2833,2023-11-03,West,Eric Mathews,Furniture,Chairs,551.13,1,0.0,58.51,2023,2023-11
ORD-2834,2023-09-30,West,Anna Hodges,Furniture,Tables,1169.43,8,0.1,204.25,2023,2023-09
ORD-2835,2023-12-03,Central,Veronica Calhoun,Technology,Accessories,875.88,7,0.2,192.74,2023,2023-12
ORD-2836,2024-11-24,West,Randy Hurst,Technology,Phones,1847.2,2,0.2,332.83,2024,2024-11
ORD-2837,2023-04-13,West,Cynthia Jones,Technology,Copiers,1150.67,4,0.0,235.8,2023,2023-04
ORD-2838,2022-10-29,East,Kayla Bass,Furniture,Chairs,1147.1,1,0.2,207.35,2022,2022-10
ORD-2839,2024-08-25,Central,Robert Green,Office Supplies,Storage,1841.78,10,0.3,284.19,2024,2024-08
ORD-2840,2023-06-02,Central,Chad Warner,Furniture,Tables,1629.32,7,0.3,105.46,2023,2023-06
ORD-2841,2022-12-07,South,Shelly Mitchell,Office Supplies,Storage,246.57,5,0.0,63.75,2022,2022-12
ORD-2842,2023-11-04,Central,Christopher Craig,Furniture,Chairs,257.94,3,0.2,59.32,2023,2023-11
ORD-2843,2024-12-19,South,Diana Lawrence,Furniture,Tables,1875.05,6,0.0,369.72,2024,2024-12
ORD-2844,2023-01-26,East,Donald Henderson,Office Supplies,Labels,796.54,10,0.1,36.38,2023,2023-01
ORD-2845,2024-05-05,South,David Waters,Furniture,Tables,154.96,8,0.2,20.35,2024,2024-05
ORD-2846,2024-12-09,East,Timothy Castro,Technology,Accessories,1716.29,6,0.0,485.82,2024,2024-12
ORD-2847,2025-05-05,East,Johnathan Lawrence,Office Supplies,Storage,37.04,6,0.1,8.35,2025,2025-05
ORD-2848,2023-03-23,Central,Elizabeth Mcconnell,Furniture,Chairs,37.89,4,0.0,8.08,2023,2023-03
ORD-2849,2023-08-21,Central,Kimberly Jackson,Furniture,Tables,1563.78,1,0.1,334.82,2023,2023-08
ORD-2850,2024-04-11,West,Brooke Davis,Technology,Copiers,949.46,1,0.2,109.16,2024,2024-04
ORD-2851,2025-04-25,West,Samantha Miller,Technology,Accessories,982.29,9,0.3,38.4,2025,2025-04
ORD-2852,2024-11-15,East,Michael Pennington,Office Supplies,Binders,1090.32,8,0.1,223.31,2024,2024-11
ORD-2853,2024-08-08,Central,Sonya Swanson,Office Supplies,Paper,586.45,3,0.0,101.36,2024,2024-08
ORD-2854,2023-11-19,Central,Michelle Ray,Furniture,Bookcases,669.89,10,0.0,73.07,2023,2023-11
ORD-2855,2023-01-28,South,Tina Taylor,Technology,Accessories,914.83,9,0.3,85.05,2023,2023-01
ORD-2856,2023-08-25,South,Christina Roberts,Furniture,Tables,101.79,7,0.1,5.92,2023,2023-08
ORD-2857,2023-08-16,Central,Sheryl Taylor,Furniture,Bookcases,120.49,4,0.3,20.86,2023,2023-08
ORD-2858,2023-09-04,West,Jennifer Fisher,Technology,Phones,1990.87,7,0.3,321.94,2023,2023-09
ORD-2859,2023-11-20,East,Katie Bauer,Technology,Accessories,676.01,3,0.0,193.32,2023,2023-11
ORD-2860,2023-04-11,West,Kristina Wilson,Office Supplies,Binders,364.01,10,0.2,52.18,2023,2023-04
ORD-2861,2024-09-01,South,Sara Wheeler,Technology,Phones,1837.02,6,0.2,132.65,2024,2024-09
ORD-2862,2024-01-30,South,Emily Wagner,Furniture,Chairs,468.89,3,0.3,34.26,2024,2024-01
ORD-2863,2022-09-17,East,Ms. Christine Taylor,Office Supplies,Paper,1882.88,9,0.3,249.36,2022,2022-09
ORD-2864,2022-12-10,West,Amy King,Furniture,Bookcases,532.94,9,0.1,101.63,2022,2022-12
ORD-2865,2025-06-12,East,Robert Sanders,Furniture,Bookcases,631.56,5,0.0,162.39,2025,2025-06
ORD-2866,2024-04-21,East,Deborah Miller,Furniture,Tables,1025.32,8,0.1,128.59,2024,2024-04
ORD-2867,2023-08-06,West,Michael Chapman,Furniture,Tables,1468.72,5,0.2,278.69,2023,2023-08
ORD-2868,2023-12-28,South,Joshua Trevino,Technology,Accessories,1763.46,1,0.2,203.2,2023,2023-12
ORD-2869,2022-08-26,East,Karen Powell,Technology,Phones,1545.04,2,0.0,374.11,2022,2022-08
ORD-2870,2023-03-19,West,Roger Richard,Technology,Phones,227.5,2,0.3,16.33,2023,2023-03
ORD-2871,2023-01-23,Central,Melinda Carpenter PhD,Furniture,Tables,1537.35,1,0.2,216.02,2023,2023-01
ORD-2872,2025-05-31,Central,Justin Grimes,Office Supplies,Binders,382.07,5,0.1,36.5,2025,2025-05
ORD-2873,2024-09-19,South,Richard Valenzuela,Technology,Machines,1840.51,6,0.3,154.45,2024,2024-09
ORD-2874,2023-04-06,East,Jennifer Deleon,Office Supplies,Paper,1937.5,1,0.1,184.26,2023,2023-04
ORD-2875,2024-06-15,East,Christine Black,Office Supplies,Binders,1967.17,1,0.1,347.76,2024,2024-06
ORD-2876,2023-06-19,South,Jeffrey Franklin,Office Supplies,Binders,1084.6,3,0.1,208.61,2023,2023-06
ORD-2877,2023-03-12,South,Charles Hodge,Technology,Accessories,1166.09,2,0.1,194.18,2023,2023-03
ORD-2878,2022-09-20,South,Rebecca Thomas,Technology,Phones,947.87,2,0.1,135.19,2022,2022-09
ORD-2879,2023-05-01,East,Ashlee Huffman,Technology,Accessories,301.04,6,0.0,21.98,2023,2023-05
ORD-2880,2022-07-29,Central,Frank Mendoza,Office Supplies,Labels,100.82,4,0.3,4.44,2022,2022-07
ORD-2881,2024-02-16,South,Jessica Tate,Technology,Copiers,720.91,6,0.3,38.34,2024,2024-02
ORD-2882,2022-09-10,East,Andrew Perez,Furniture,Bookcases,1085.53,9,0.3,133.36,2022,2022-09
ORD-2883,2023-05-31,Central,Ashley Lee,Furniture,Chairs,414.65,10,0.1,41.16,2023,2023-05
ORD-2884,2025-04-14,East,Carlos Moore,Furniture,Bookcases,214.52,2,0.2,10.53,2025,2025-04
ORD-2885,2023-06-16,West,Vincent Li,Furniture,Tables,11.55,8,0.2,2.13,2023,2023-06
ORD-2886,2025-01-01,East,Holly Miller,Technology,Copiers,547.13,8,0.3,96.69,2025,2025-01
ORD-2887,2022-10-11,Central,Sarah Knight,Furniture,Bookcases,1739.09,7,0.1,177.34,2022,2022-10
ORD-2888,2022-08-12,West,Kathy Donovan,Office Supplies,Storage,1717.14,4,0.3,301.7,2022,2022-08
ORD-2889,2024-09-08,West,Colton Donovan,Office Supplies,Paper,1888.97,2,0.1,160.31,2024,2024-09
ORD-2890,2025-05-24,South,Angela Martin,Furniture,Tables,471.35,8,0.3,81.29,2025,2025-05
ORD-2891,2022-11-22,Central,Kaitlin Pennington,Technology,Machines,881.48,8,0.0,230.46,2022,2022-11
ORD-2892,2023-07-25,South,Lindsay Hendrix,Office Supplies,Labels,515.96,4,0.3,38.85,2023,2023-07
ORD-2893,2023-09-18,Central,Isaac Smith,Technology,Accessories,297.24,4,0.1,40.16,2023,2023-09
ORD-2894,2025-02-27,Central,Amy Williams,Furniture,Bookcases,906.31,2,0.3,86.99,2025,2025-02
ORD-2895,2024-12-28,Central,Ryan Gonzales,Technology,Copiers,36.24,4,0.0,5.54,2024,2024-12
ORD-2896,2022-12-03,South,Stacy Hardy DVM,Office Supplies,Paper,1368.46,4,0.1,240.29,2022,2022-12
ORD-2897,2023-07-01,East,Michael Rubio,Office Supplies,Storage,956.18,7,0.2,149.0,2023,2023-07
ORD-2898,2024-11-07,East,Nicholas Lee,Furniture,Bookcases,1716.91,5,0.2,336.46,2024,2024-11
ORD-2899,2024-05-22,West,Nicholas King,Technology,Machines,1401.61,4,0.1,277.07,2024,2024-05
ORD-2900,2023-12-30,East,Diane Thomas,Office Supplies,Paper,1707.14,9,0.1,263.32,2023,2023-12
ORD-2901,2025-01-03,West,David Dominguez,Furniture,Bookcases,1395.18,8,0.3,106.79,2025,2025-01
ORD-2902,2024-12-14,West,Jordan Taylor,Office Supplies,Labels,1095.58,4,0.3,216.3,2024,2024-12
ORD-2903,2023-10-06,Central,Mark Brown,Technology,Phones,458.35,6,0.0,44.55,2023,2023-10
ORD-2904,2023-10-25,Central,Rebecca Sanders,Technology,Accessories,10.44,8,0.0,2.94,2023,2023-10
ORD-2905,2023-05-23,West,Richard Wang,Technology,Copiers,1881.67,8,0.1,139.2,2023,2023-05
ORD-2906,2024-06-14,South,Stephen Warren,Office Supplies,Paper,1277.12,9,0.2,171.17,2024,2024-06
ORD-2907,2023-05-24,South,Christopher Stewart,Furniture,Tables,952.02,3,0.2,90.21,2023,2023-05
ORD-2908,2023-11-24,South,Dustin Davis,Office Supplies,Storage,169.32,4,0.1,32.72,2023,2023-11
ORD-2909,2022-08-24,South,Michael Kerr,Technology,Accessories,1032.85,4,0.0,153.47,2022,2022-08
ORD-2910,2024-08-23,Central,Zachary Thomas,Furniture,Bookcases,577.04,2,0.0,38.69,2024,2024-08
ORD-2911,2024-01-29,West,Edward Morris,Furniture,Bookcases,455.52,9,0.1,116.81,2024,2024-01
ORD-2912,2024-07-28,West,Rachel Andrews,Office Supplies,Labels,1818.39,5,0.0,430.74,2024,2024-07
ORD-2913,2023-09-03,South,Ann Nguyen,Technology,Phones,1925.42,8,0.1,452.8,2023,2023-09
ORD-2914,2023-06-05,South,Kathryn Jackson,Office Supplies,Storage,1111.28,2,0.1,122.02,2023,2023-06
ORD-2915,2023-10-03,West,Jessica Allen,Office Supplies,Paper,1010.62,9,0.1,192.64,2023,2023-10
ORD-2916,2023-02-18,West,Richard Choi,Furniture,Bookcases,1220.26,4,0.0,311.76,2023,2023-02
ORD-2917,2023-04-05,West,Ashley Hopkins,Office Supplies,Paper,1119.27,8,0.0,69.8,2023,2023-04
ORD-2918,2022-08-18,West,Curtis Johnson,Office Supplies,Storage,1764.18,1,0.0,202.62,2022,2022-08
ORD-2919,2023-11-21,Central,Lindsay Wilkinson,Furniture,Chairs,1486.4,6,0.3,219.26,2023,2023-11
ORD-2920,2024-04-25,Central,Karen Cox,Technology,Machines,1189.62,2,0.2,64.06,2024,2024-04
ORD-2921,2024-12-20,South,Becky Walker,Technology,Machines,893.45,5,0.2,81.3,2024,2024-12
ORD-2922,2024-01-14,Central,Crystal Palmer,Furniture,Tables,893.15,10,0.0,161.86,2024,2024-01
ORD-2923,2023-04-18,South,Juan Hobbs,Technology,Machines,570.79,8,0.1,137.22,2023,2023-04
ORD-2924,2022-10-21,Central,Sarah Price,Furniture,Chairs,1536.68,9,0.2,332.5,2022,2022-10
ORD-2925,2024-03-03,Central,Jacqueline Walsh,Office Supplies,Paper,1384.97,5,0.2,327.01,2024,2024-03
ORD-2926,2023-02-01,South,Leslie Hall,Furniture,Tables,584.94,3,0.3,23.41,2023,2023-02
ORD-2927,2022-11-03,West,Jennifer Francis,Furniture,Bookcases,375.9,3,0.1,60.31,2022,2022-11
ORD-2928,2023-12-04,Central,Scott Foster,Technology,Machines,601.24,1,0.2,102.48,2023,2023-12
ORD-2929,2023-07-07,Central,Matthew Stewart,Furniture,Chairs,577.43,3,0.3,32.57,2023,2023-07
ORD-2930,2025-02-11,West,Sophia Gilmore,Office Supplies,Paper,1279.87,7,0.1,104.23,2025,2025-02
ORD-2931,2022-08-12,East,Holly Gallegos,Technology,Accessories,1944.99,6,0.3,128.27,2022,2022-08
ORD-2932,2024-11-29,West,Katrina Crawford DDS,Technology,Phones,491.99,2,0.2,93.41,2024,2024-11
ORD-2933,2024-02-13,East,Brandon Nixon,Office Supplies,Labels,496.13,6,0.1,99.38,2024,2024-02
ORD-2934,2024-09-28,Central,Juan Gallagher,Furniture,Chairs,1834.18,10,0.1,283.92,2024,2024-09
ORD-2935,2023-08-17,South,Kathryn Payne,Office Supplies,Binders,654.78,1,0.0,123.95,2023,2023-08
ORD-2936,2024-12-09,East,Jeffrey Patel,Office Supplies,Paper,192.89,6,0.1,30.13,2024,2024-12
ORD-2937,2023-06-23,South,Gregory Baker,Office Supplies,Storage,1473.78,10,0.2,339.31,2023,2023-06
ORD-2938,2025-01-24,East,Katie Gardner,Office Supplies,Storage,736.71,3,0.1,130.03,2025,2025-01
ORD-2939,2024-02-12,East,Patricia Shaw,Furniture,Bookcases,1318.75,7,0.3,196.48,2024,2024-02
ORD-2940,2024-05-07,Central,Maureen Williams,Furniture,Bookcases,435.54,6,0.0,76.49,2024,2024-05
ORD-2941,2025-05-28,West,Rhonda Cole DDS,Technology,Machines,1440.44,6,0.2,173.41,2025,2025-05
ORD-2942,2022-12-13,Central,David Warren,Office Supplies,Storage,1910.21,7,0.3,379.44,2022,2022-12
ORD-2943,2024-06-27,South,Lori Moore,Office Supplies,Binders,420.86,5,0.1,55.1,2024,2024-06
ORD-2944,2024-02-27,West,Andrew James,Office Supplies,Binders,728.04,5,0.1,69.47,2024,2024-02
ORD-2945,2025-04-20,East,Shelley Glenn,Furniture,Tables,31.51,1,0.0,6.44,2025,2025-04
ORD-2946,2024-06-28,South,Angela Melendez,Office Supplies,Binders,917.49,9,0.2,207.97,2024,2024-06
ORD-2947,2024-10-12,Central,Courtney Taylor,Furniture,Bookcases,1259.16,6,0.0,309.43,2024,2024-10
ORD-2948,2023-10-27,South,Kevin Bell,Technology,Copiers,1425.16,5,0.0,163.16,2023,2023-10
ORD-2949,2024-10-12,South,Amanda Dunn,Technology,Accessories,1809.22,7,0.1,213.83,2024,2024-10
ORD-2950,2022-10-07,East,April Reese,Office Supplies,Storage,1061.66,7,0.3,46.38,2022,2022-10
ORD-2951,2024-06-06,South,Wendy Jackson,Furniture,Tables,1702.66,10,0.1,448.23,2024,2024-06
ORD-2952,2023-10-27,East,Susan Mayo,Office Supplies,Labels,1895.97,6,0.0,322.27,2023,2023-10
ORD-2953,2023-02-19,West,Wendy Harrington,Furniture,Bookcases,769.52,5,0.0,119.83,2023,2023-02
ORD-2954,2025-06-20,West,April Lowe,Office Supplies,Storage,252.85,9,0.1,49.25,2025,2025-06
ORD-2955,2023-06-27,Central,Lori Smith,Technology,Copiers,494.43,6,0.2,24.35,2023,2023-06
ORD-2956,2024-11-21,West,Brittany Thomas,Office Supplies,Paper,696.48,7,0.0,75.8,2024,2024-11
ORD-2957,2023-01-25,East,Annette Ward,Furniture,Bookcases,1751.35,1,0.3,263.41,2023,2023-01
ORD-2958,2023-09-23,West,Gregory Wong,Technology,Copiers,1696.86,2,0.0,108.5,2023,2023-09
ORD-2959,2025-03-14,East,Kim Mcfarland,Technology,Phones,1623.34,6,0.3,328.5,2025,2025-03
ORD-2960,2024-06-28,Central,Justin James,Office Supplies,Labels,1051.74,9,0.3,94.34,2024,2024-06
ORD-2961,2025-05-29,South,Stephanie Griffith,Office Supplies,Labels,1075.37,8,0.2,145.09,2025,2025-05
ORD-2962,2022-07-02,South,Ana Howard,Office Supplies,Binders,547.3,7,0.3,85.88,2022,2022-07
ORD-2963,2023-12-13,West,Andrew Wiggins,Furniture,Bookcases,244.37,10,0.0,67.65,2023,2023-12
ORD-2964,2025-03-07,East,Mitchell Wade,Technology,Copiers,423.14,10,0.0,100.25,2025,2025-03
ORD-2965,2023-01-05,East,Sarah Lewis,Office Supplies,Labels,77.55,7,0.1,17.86,2023,2023-01
ORD-2966,2024-05-10,South,Bruce Rodriguez,Technology,Copiers,1884.48,9,0.1,423.42,2024,2024-05
